DeliveryDate,HourEnding,AncillaryType,MCPC,DSTFlag,Month
2025-01-02,17:00,REGUP,1.0,N,2025-01
2025-01-02,17:00,RRS,1.0,N,2025-01
2025-01-02,17:00,NSPIN,1.0,N,2025-01
2025-01-02,17:00,ECRS,1.0,N,2025-01
2025-01-02,18:00,REGDN,4.9,N,2025-01
2025-01-02,18:00,REGUP,1.55,N,2025-01
2025-01-02,18:00,NSPIN,1.49,N,2025-01
2025-01-02,18:00,RRS,2.23,N,2025-01
2025-01-02,18:00,ECRS,2.23,N,2025-01
2025-01-02,19:00,REGUP,1.65,N,2025-01
2025-01-02,19:00,REGDN,4.95,N,2025-01
2025-01-02,19:00,RRS,2.06,N,2025-01
2025-01-02,19:00,ECRS,0.12,N,2025-01
2025-01-02,19:00,NSPIN,2.06,N,2025-01
2025-01-02,20:00,REGUP,2.94,N,2025-01
2025-01-02,20:00,REGDN,4.13,N,2025-01
2025-01-02,20:00,RRS,2.94,N,2025-01
2025-01-02,20:00,NSPIN,2.94,N,2025-01
2025-01-02,20:00,ECRS,0.13,N,2025-01
2025-01-02,21:00,REGDN,1.53,N,2025-01
2025-01-02,21:00,REGUP,2.31,N,2025-01
2025-01-02,21:00,RRS,0.81,N,2025-01
2025-01-02,21:00,NSPIN,1.06,N,2025-01
2025-01-02,21:00,ECRS,0.13,N,2025-01
2025-01-02,22:00,REGUP,1.5,N,2025-01
2025-01-02,22:00,REGDN,0.5,N,2025-01
2025-01-02,22:00,RRS,0.75,N,2025-01
2025-01-02,22:00,ECRS,0.1,N,2025-01
2025-01-02,22:00,NSPIN,1.0,N,2025-01
2025-01-02,23:00,REGDN,0.5,N,2025-01
2025-01-02,23:00,REGUP,0.94,N,2025-01
2025-01-02,23:00,RRS,0.5,N,2025-01
2025-01-02,23:00,NSPIN,0.5,N,2025-01
2025-01-02,23:00,ECRS,0.1,N,2025-01
2025-01-02,24:00,REGDN,1.53,N,2025-01
2025-01-02,24:00,REGUP,1.21,N,2025-01
2025-01-02,24:00,RRS,0.5,N,2025-01
2025-01-02,24:00,NSPIN,0.5,N,2025-01
2025-01-02,24:00,ECRS,0.04,N,2025-01
2025-01-03,01:00,NSPIN,0.1,N,2025-01
2025-01-03,01:00,RRS,0.3,N,2025-01
2025-01-03,01:00,REGDN,0.24,N,2025-01
2025-01-03,01:00,REGUP,0.56,N,2025-01
2025-01-03,01:00,ECRS,0.02,N,2025-01
2025-01-03,02:00,NSPIN,0.09,N,2025-01
2025-01-03,02:00,RRS,0.3,N,2025-01
2025-01-03,02:00,REGUP,0.86,N,2025-01
2025-01-03,02:00,REGDN,0.24,N,2025-01
2025-01-03,02:00,ECRS,0.03,N,2025-01
2025-01-03,03:00,REGDN,0.24,N,2025-01
2025-01-03,03:00,REGUP,0.86,N,2025-01
2025-01-03,03:00,RRS,0.3,N,2025-01
2025-01-03,03:00,NSPIN,0.3,N,2025-01
2025-01-03,03:00,ECRS,0.02,N,2025-01
2025-01-03,04:00,REGDN,0.24,N,2025-01
2025-01-03,04:00,REGUP,0.52,N,2025-01
2025-01-03,04:00,RRS,0.31,N,2025-01
2025-01-03,04:00,NSPIN,0.31,N,2025-01
2025-01-03,04:00,ECRS,0.02,N,2025-01
2025-01-03,05:00,REGUP,1.06,N,2025-01
2025-01-03,05:00,REGDN,0.5,N,2025-01
2025-01-03,05:00,RRS,0.31,N,2025-01
2025-01-03,05:00,ECRS,0.03,N,2025-01
2025-01-03,05:00,NSPIN,0.31,N,2025-01
2025-01-03,06:00,NSPIN,0.3,N,2025-01
2025-01-03,06:00,RRS,0.3,N,2025-01
2025-01-03,06:00,REGUP,0.72,N,2025-01
2025-01-03,06:00,REGDN,0.79,N,2025-01
2025-01-03,06:00,ECRS,0.05,N,2025-01
2025-01-03,07:00,NSPIN,1.07,N,2025-01
2025-01-03,07:00,RRS,1.07,N,2025-01
2025-01-03,07:00,REGUP,1.65,N,2025-01
2025-01-03,07:00,REGDN,4.13,N,2025-01
2025-01-03,07:00,ECRS,0.11,N,2025-01
2025-01-03,08:00,REGDN,3.92,N,2025-01
2025-01-03,08:00,REGUP,1.66,N,2025-01
2025-01-03,08:00,RRS,1.66,N,2025-01
2025-01-03,08:00,NSPIN,1.48,N,2025-01
2025-01-03,08:00,ECRS,0.12,N,2025-01
2025-01-03,09:00,REGDN,3.96,N,2025-01
2025-01-03,09:00,REGUP,1.65,N,2025-01
2025-01-03,09:00,NSPIN,1.48,N,2025-01
2025-01-03,09:00,RRS,1.65,N,2025-01
2025-01-03,09:00,ECRS,1.65,N,2025-01
2025-01-03,10:00,NSPIN,1.0,N,2025-01
2025-01-03,10:00,RRS,1.0,N,2025-01
2025-01-03,10:00,REGUP,1.75,N,2025-01
2025-01-03,10:00,REGDN,0.79,N,2025-01
2025-01-03,10:00,ECRS,1.0,N,2025-01
2025-01-03,11:00,REGDN,0.74,N,2025-01
2025-01-03,11:00,REGUP,1.54,N,2025-01
2025-01-03,11:00,RRS,0.79,N,2025-01
2025-01-03,11:00,NSPIN,0.79,N,2025-01
2025-01-03,11:00,ECRS,0.79,N,2025-01
2025-01-03,12:00,NSPIN,0.5,N,2025-01
2025-01-03,12:00,RRS,0.5,N,2025-01
2025-01-03,12:00,REGUP,1.25,N,2025-01
2025-01-03,12:00,REGDN,0.79,N,2025-01
2025-01-03,12:00,ECRS,0.5,N,2025-01
2025-01-03,13:00,REGUP,1.24,N,2025-01
2025-01-03,13:00,REGDN,0.5,N,2025-01
2025-01-03,13:00,RRS,0.49,N,2025-01
2025-01-03,13:00,NSPIN,0.49,N,2025-01
2025-01-03,13:00,ECRS,0.06,N,2025-01
2025-01-03,14:00,REGUP,1.25,N,2025-01
2025-01-03,14:00,REGDN,0.5,N,2025-01
2025-01-03,14:00,RRS,0.5,N,2025-01
2025-01-03,14:00,ECRS,0.5,N,2025-01
2025-01-03,14:00,NSPIN,0.5,N,2025-01
2025-01-03,15:00,REGDN,0.5,N,2025-01
2025-01-03,15:00,REGUP,1.25,N,2025-01
2025-01-03,15:00,NSPIN,0.5,N,2025-01
2025-01-03,15:00,RRS,0.5,N,2025-01
2025-01-03,15:00,ECRS,0.5,N,2025-01
2025-01-03,16:00,RRS,0.44,N,2025-01
2025-01-03,16:00,NSPIN,0.44,N,2025-01
2025-01-03,16:00,ECRS,0.44,N,2025-01
2025-01-03,16:00,REGDN,0.79,N,2025-01
2025-01-03,16:00,REGUP,1.19,N,2025-01
2025-01-03,17:00,RRS,0.8,N,2025-01
2025-01-03,17:00,NSPIN,0.8,N,2025-01
2025-01-03,17:00,REGUP,0.8,N,2025-01
2025-01-03,17:00,REGDN,1.99,N,2025-01
2025-01-03,17:00,ECRS,0.8,N,2025-01
2025-01-03,18:00,REGUP,1.29,N,2025-01
2025-01-03,18:00,REGDN,3.02,N,2025-01
2025-01-03,18:00,RRS,1.65,N,2025-01
2025-01-03,18:00,ECRS,1.65,N,2025-01
2025-01-03,18:00,NSPIN,1.02,N,2025-01
2025-01-03,19:00,REGDN,3.13,N,2025-01
2025-01-03,19:00,REGUP,0.88,N,2025-01
2025-01-03,19:00,NSPIN,1.07,N,2025-01
2025-01-03,19:00,RRS,1.09,N,2025-01
2025-01-03,19:00,ECRS,0.15,N,2025-01
2025-01-03,20:00,NSPIN,1.1,N,2025-01
2025-01-03,20:00,RRS,1.1,N,2025-01
2025-01-03,20:00,REGUP,1.96,N,2025-01
2025-01-03,20:00,REGDN,2.09,N,2025-01
2025-01-03,20:00,ECRS,0.04,N,2025-01
2025-01-03,21:00,NSPIN,0.99,N,2025-01
2025-01-03,21:00,RRS,0.75,N,2025-01
2025-01-03,21:00,REGUP,1.75,N,2025-01
2025-01-03,21:00,REGDN,1.53,N,2025-01
2025-01-03,21:00,ECRS,0.04,N,2025-01
2025-01-03,22:00,NSPIN,0.97,N,2025-01
2025-01-03,22:00,RRS,0.73,N,2025-01
2025-01-03,22:00,REGUP,1.98,N,2025-01
2025-01-03,22:00,REGDN,1.53,N,2025-01
2025-01-03,22:00,ECRS,0.04,N,2025-01
2025-01-03,23:00,REGDN,0.5,N,2025-01
2025-01-03,23:00,REGUP,2.49,N,2025-01
2025-01-03,23:00,RRS,0.5,N,2025-01
2025-01-03,23:00,NSPIN,0.23,N,2025-01
2025-01-03,23:00,ECRS,0.04,N,2025-01
2025-01-03,24:00,REGDN,1.53,N,2025-01
2025-01-03,24:00,REGUP,2.0,N,2025-01
2025-01-03,24:00,RRS,0.5,N,2025-01
2025-01-03,24:00,NSPIN,0.23,N,2025-01
2025-01-03,24:00,ECRS,0.04,N,2025-01
2025-01-04,01:00,REGDN,0.29,N,2025-01
2025-01-04,01:00,REGUP,1.1,N,2025-01
2025-01-04,01:00,RRS,0.29,N,2025-01
2025-01-04,01:00,NSPIN,0.08,N,2025-01
2025-01-04,01:00,ECRS,0.03,N,2025-01
2025-01-04,02:00,REGDN,0.24,N,2025-01
2025-01-04,02:00,REGUP,0.66,N,2025-01
2025-01-04,02:00,RRS,0.29,N,2025-01
2025-01-04,02:00,NSPIN,0.08,N,2025-01
2025-01-04,02:00,ECRS,0.04,N,2025-01
2025-01-04,03:00,REGUP,0.64,N,2025-01
2025-01-04,03:00,REGDN,0.24,N,2025-01
2025-01-04,03:00,RRS,0.29,N,2025-01
2025-01-04,03:00,ECRS,0.03,N,2025-01
2025-01-04,03:00,NSPIN,0.25,N,2025-01
2025-01-04,04:00,REGDN,0.29,N,2025-01
2025-01-04,04:00,REGUP,0.73,N,2025-01
2025-01-04,04:00,RRS,0.35,N,2025-01
2025-01-04,04:00,NSPIN,0.24,N,2025-01
2025-01-04,04:00,ECRS,0.03,N,2025-01
2025-01-04,05:00,REGDN,0.29,N,2025-01
2025-01-04,05:00,REGUP,0.8,N,2025-01
2025-01-04,05:00,NSPIN,0.24,N,2025-01
2025-01-04,05:00,RRS,0.3,N,2025-01
2025-01-04,05:00,ECRS,0.04,N,2025-01
2025-01-04,06:00,REGUP,0.67,N,2025-01
2025-01-04,06:00,REGDN,0.29,N,2025-01
2025-01-04,06:00,RRS,0.3,N,2025-01
2025-01-04,06:00,ECRS,0.04,N,2025-01
2025-01-04,06:00,NSPIN,0.25,N,2025-01
2025-01-04,07:00,REGUP,0.95,N,2025-01
2025-01-04,07:00,REGDN,0.24,N,2025-01
2025-01-04,07:00,RRS,0.5,N,2025-01
2025-01-04,07:00,NSPIN,0.63,N,2025-01
2025-01-04,07:00,ECRS,0.1,N,2025-01
2025-01-04,08:00,REGDN,1.34,N,2025-01
2025-01-04,08:00,REGUP,0.61,N,2025-01
2025-01-04,08:00,RRS,0.78,N,2025-01
2025-01-04,08:00,NSPIN,0.8,N,2025-01
2025-01-04,08:00,ECRS,0.11,N,2025-01
2025-01-04,09:00,REGUP,0.81,N,2025-01
2025-01-04,09:00,REGDN,2.13,N,2025-01
2025-01-04,09:00,RRS,0.81,N,2025-01
2025-01-04,09:00,ECRS,0.81,N,2025-01
2025-01-04,09:00,NSPIN,0.81,N,2025-01
2025-01-04,10:00,REGDN,0.29,N,2025-01
2025-01-04,10:00,REGUP,1.06,N,2025-01
2025-01-04,10:00,RRS,0.81,N,2025-01
2025-01-04,10:00,NSPIN,0.81,N,2025-01
2025-01-04,10:00,ECRS,0.81,N,2025-01
2025-01-04,11:00,REGDN,0.29,N,2025-01
2025-01-04,11:00,REGUP,0.88,N,2025-01
2025-01-04,11:00,RRS,0.5,N,2025-01
2025-01-04,11:00,NSPIN,0.5,N,2025-01
2025-01-04,11:00,ECRS,0.5,N,2025-01
2025-01-04,12:00,REGDN,0.29,N,2025-01
2025-01-04,12:00,REGUP,0.75,N,2025-01
2025-01-04,12:00,RRS,0.37,N,2025-01
2025-01-04,12:00,NSPIN,0.37,N,2025-01
2025-01-04,12:00,ECRS,0.37,N,2025-01
2025-01-04,13:00,REGDN,0.29,N,2025-01
2025-01-04,13:00,REGUP,0.67,N,2025-01
2025-01-04,13:00,ECRS,0.3,N,2025-01
2025-01-04,13:00,NSPIN,0.3,N,2025-01
2025-01-04,13:00,RRS,0.3,N,2025-01
2025-01-04,14:00,REGDN,0.29,N,2025-01
2025-01-04,14:00,REGUP,0.67,N,2025-01
2025-01-04,14:00,RRS,0.3,N,2025-01
2025-01-04,14:00,NSPIN,0.3,N,2025-01
2025-01-04,14:00,ECRS,0.3,N,2025-01
2025-01-04,15:00,REGDN,0.29,N,2025-01
2025-01-04,15:00,RRS,0.4,N,2025-01
2025-01-04,15:00,NSPIN,0.4,N,2025-01
2025-01-04,15:00,REGUP,0.78,N,2025-01
2025-01-04,15:00,ECRS,0.4,N,2025-01
2025-01-04,16:00,REGDN,0.98,N,2025-01
2025-01-04,16:00,RRS,0.37,N,2025-01
2025-01-04,16:00,NSPIN,0.37,N,2025-01
2025-01-04,16:00,REGUP,0.75,N,2025-01
2025-01-04,16:00,ECRS,0.37,N,2025-01
2025-01-04,17:00,REGDN,0.51,N,2025-01
2025-01-04,17:00,RRS,0.58,N,2025-01
2025-01-04,17:00,ECRS,0.58,N,2025-01
2025-01-04,17:00,REGUP,0.58,N,2025-01
2025-01-04,17:00,NSPIN,0.58,N,2025-01
2025-01-04,18:00,NSPIN,0.94,N,2025-01
2025-01-04,18:00,RRS,0.81,N,2025-01
2025-01-04,18:00,REGUP,0.96,N,2025-01
2025-01-04,18:00,REGDN,3.46,N,2025-01
2025-01-04,18:00,ECRS,0.81,N,2025-01
2025-01-04,19:00,NSPIN,0.95,N,2025-01
2025-01-04,19:00,RRS,0.63,N,2025-01
2025-01-04,19:00,REGUP,0.63,N,2025-01
2025-01-04,19:00,REGDN,1.99,N,2025-01
2025-01-04,19:00,ECRS,0.14,N,2025-01
2025-01-04,20:00,REGDN,2.03,N,2025-01
2025-01-04,20:00,REGUP,0.67,N,2025-01
2025-01-04,20:00,RRS,0.95,N,2025-01
2025-01-04,20:00,NSPIN,0.95,N,2025-01
2025-01-04,20:00,ECRS,0.15,N,2025-01
2025-01-04,21:00,NSPIN,0.75,N,2025-01
2025-01-04,21:00,RRS,0.5,N,2025-01
2025-01-04,21:00,REGUP,0.5,N,2025-01
2025-01-04,21:00,REGDN,0.29,N,2025-01
2025-01-04,21:00,ECRS,0.16,N,2025-01
2025-01-04,22:00,REGUP,1.13,N,2025-01
2025-01-04,22:00,REGDN,0.29,N,2025-01
2025-01-04,22:00,RRS,0.5,N,2025-01
2025-01-04,22:00,NSPIN,0.75,N,2025-01
2025-01-04,22:00,ECRS,0.04,N,2025-01
2025-01-04,23:00,REGUP,1.29,N,2025-01
2025-01-04,23:00,REGDN,0.29,N,2025-01
2025-01-04,23:00,RRS,0.29,N,2025-01
2025-01-04,23:00,ECRS,0.04,N,2025-01
2025-01-04,23:00,NSPIN,0.1,N,2025-01
2025-01-04,24:00,REGDN,0.29,N,2025-01
2025-01-04,24:00,REGUP,1.04,N,2025-01
2025-01-04,24:00,NSPIN,0.1,N,2025-01
2025-01-04,24:00,RRS,0.29,N,2025-01
2025-01-04,24:00,ECRS,0.04,N,2025-01
2025-01-05,01:00,RRS,0.29,N,2025-01
2025-01-05,01:00,NSPIN,0.07,N,2025-01
2025-01-05,01:00,REGUP,0.29,N,2025-01
2025-01-05,01:00,REGDN,0.29,N,2025-01
2025-01-05,01:00,ECRS,0.03,N,2025-01
2025-01-05,02:00,REGDN,0.24,N,2025-01
2025-01-05,02:00,REGUP,0.29,N,2025-01
2025-01-05,02:00,RRS,0.29,N,2025-01
2025-01-05,02:00,NSPIN,0.07,N,2025-01
2025-01-05,02:00,ECRS,0.04,N,2025-01
2025-01-05,03:00,REGUP,0.29,N,2025-01
2025-01-05,03:00,REGDN,0.24,N,2025-01
2025-01-05,03:00,RRS,0.29,N,2025-01
2025-01-05,03:00,ECRS,0.04,N,2025-01
2025-01-05,03:00,NSPIN,0.24,N,2025-01
2025-01-05,04:00,REGDN,0.29,N,2025-01
2025-01-05,04:00,REGUP,0.3,N,2025-01
2025-01-05,04:00,RRS,0.3,N,2025-01
2025-01-05,04:00,NSPIN,0.23,N,2025-01
2025-01-05,04:00,ECRS,0.04,N,2025-01
2025-01-05,05:00,REGDN,0.24,N,2025-01
2025-01-05,05:00,REGUP,0.3,N,2025-01
2025-01-05,05:00,NSPIN,0.23,N,2025-01
2025-01-05,05:00,RRS,0.3,N,2025-01
2025-01-05,05:00,ECRS,0.04,N,2025-01
2025-01-05,06:00,NSPIN,0.24,N,2025-01
2025-01-05,06:00,RRS,0.29,N,2025-01
2025-01-05,06:00,REGUP,0.29,N,2025-01
2025-01-05,06:00,REGDN,0.29,N,2025-01
2025-01-05,06:00,ECRS,0.04,N,2025-01
2025-01-05,07:00,NSPIN,0.8,N,2025-01
2025-01-05,07:00,RRS,0.8,N,2025-01
2025-01-05,07:00,REGUP,0.86,N,2025-01
2025-01-05,07:00,REGDN,0.86,N,2025-01
2025-01-05,07:00,ECRS,0.05,N,2025-01
2025-01-05,08:00,REGDN,0.39,N,2025-01
2025-01-05,08:00,REGUP,0.84,N,2025-01
2025-01-05,08:00,RRS,0.98,N,2025-01
2025-01-05,08:00,NSPIN,0.98,N,2025-01
2025-01-05,08:00,ECRS,0.05,N,2025-01
2025-01-05,09:00,NSPIN,1.0,N,2025-01
2025-01-05,09:00,RRS,1.0,N,2025-01
2025-01-05,09:00,REGUP,1.74,N,2025-01
2025-01-05,09:00,REGDN,1.1,N,2025-01
2025-01-05,09:00,ECRS,1.0,N,2025-01
2025-01-05,10:00,REGUP,0.79,N,2025-01
2025-01-05,10:00,REGDN,0.29,N,2025-01
2025-01-05,10:00,RRS,0.79,N,2025-01
2025-01-05,10:00,NSPIN,0.79,N,2025-01
2025-01-05,10:00,ECRS,0.79,N,2025-01
2025-01-05,11:00,REGUP,0.5,N,2025-01
2025-01-05,11:00,REGDN,0.29,N,2025-01
2025-01-05,11:00,RRS,0.5,N,2025-01
2025-01-05,11:00,ECRS,0.5,N,2025-01
2025-01-05,11:00,NSPIN,0.5,N,2025-01
2025-01-05,12:00,REGDN,0.29,N,2025-01
2025-01-05,12:00,REGUP,0.36,N,2025-01
2025-01-05,12:00,NSPIN,0.36,N,2025-01
2025-01-05,12:00,RRS,0.36,N,2025-01
2025-01-05,12:00,ECRS,0.36,N,2025-01
2025-01-05,13:00,REGDN,0.29,N,2025-01
2025-01-05,13:00,REGUP,0.32,N,2025-01
2025-01-05,13:00,RRS,0.32,N,2025-01
2025-01-05,13:00,NSPIN,0.32,N,2025-01
2025-01-05,13:00,ECRS,0.32,N,2025-01
2025-01-05,14:00,REGDN,0.29,N,2025-01
2025-01-05,14:00,REGUP,0.34,N,2025-01
2025-01-05,14:00,RRS,0.34,N,2025-01
2025-01-05,14:00,NSPIN,0.34,N,2025-01
2025-01-05,14:00,ECRS,0.34,N,2025-01
2025-01-05,15:00,REGDN,0.5,N,2025-01
2025-01-05,15:00,REGUP,0.41,N,2025-01
2025-01-05,15:00,RRS,0.41,N,2025-01
2025-01-05,15:00,NSPIN,0.41,N,2025-01
2025-01-05,15:00,ECRS,0.41,N,2025-01
2025-01-05,16:00,REGUP,0.37,N,2025-01
2025-01-05,16:00,REGDN,1.39,N,2025-01
2025-01-05,16:00,RRS,0.37,N,2025-01
2025-01-05,16:00,ECRS,0.37,N,2025-01
2025-01-05,16:00,NSPIN,0.37,N,2025-01
2025-01-05,17:00,REGDN,2.61,N,2025-01
2025-01-05,17:00,REGUP,0.73,N,2025-01
2025-01-05,17:00,RRS,0.68,N,2025-01
2025-01-05,17:00,NSPIN,0.58,N,2025-01
2025-01-05,17:00,ECRS,0.68,N,2025-01
2025-01-05,18:00,REGDN,1.87,N,2025-01
2025-01-05,18:00,REGUP,1.96,N,2025-01
2025-01-05,18:00,NSPIN,1.0,N,2025-01
2025-01-05,18:00,RRS,1.0,N,2025-01
2025-01-05,18:00,ECRS,1.0,N,2025-01
2025-01-05,19:00,REGUP,0.54,N,2025-01
2025-01-05,19:00,REGDN,2.2,N,2025-01
2025-01-05,19:00,RRS,1.0,N,2025-01
2025-01-05,19:00,ECRS,0.11,N,2025-01
2025-01-05,19:00,NSPIN,1.0,N,2025-01
2025-01-05,20:00,REGUP,0.5,N,2025-01
2025-01-05,20:00,REGDN,0.19,N,2025-01
2025-01-05,20:00,RRS,1.0,N,2025-01
2025-01-05,20:00,NSPIN,0.96,N,2025-01
2025-01-05,20:00,ECRS,0.12,N,2025-01
2025-01-05,21:00,REGDN,0.29,N,2025-01
2025-01-05,21:00,REGUP,0.5,N,2025-01
2025-01-05,21:00,RRS,0.5,N,2025-01
2025-01-05,21:00,NSPIN,0.74,N,2025-01
2025-01-05,21:00,ECRS,0.13,N,2025-01
2025-01-05,22:00,REGUP,0.5,N,2025-01
2025-01-05,22:00,REGDN,0.29,N,2025-01
2025-01-05,22:00,RRS,0.5,N,2025-01
2025-01-05,22:00,ECRS,0.14,N,2025-01
2025-01-05,22:00,NSPIN,0.75,N,2025-01
2025-01-05,23:00,REGDN,0.29,N,2025-01
2025-01-05,23:00,REGUP,0.3,N,2025-01
2025-01-05,23:00,RRS,0.3,N,2025-01
2025-01-05,23:00,NSPIN,0.15,N,2025-01
2025-01-05,23:00,ECRS,0.15,N,2025-01
2025-01-05,24:00,REGDN,0.29,N,2025-01
2025-01-05,24:00,REGUP,0.3,N,2025-01
2025-01-05,24:00,RRS,0.3,N,2025-01
2025-01-05,24:00,NSPIN,0.16,N,2025-01
2025-01-05,24:00,ECRS,0.06,N,2025-01
2025-01-06,01:00,RRS,0.24,N,2025-01
2025-01-06,01:00,NSPIN,0.09,N,2025-01
2025-01-06,01:00,REGUP,0.29,N,2025-01
2025-01-06,01:00,REGDN,0.29,N,2025-01
2025-01-06,01:00,ECRS,0.04,N,2025-01
2025-01-06,02:00,REGDN,0.01,N,2025-01
2025-01-06,02:00,REGUP,0.29,N,2025-01
2025-01-06,02:00,RRS,0.29,N,2025-01
2025-01-06,02:00,NSPIN,0.1,N,2025-01
2025-01-06,02:00,ECRS,0.04,N,2025-01
2025-01-06,03:00,REGUP,0.3,N,2025-01
2025-01-06,03:00,REGDN,0.01,N,2025-01
2025-01-06,03:00,RRS,0.3,N,2025-01
2025-01-06,03:00,ECRS,0.04,N,2025-01
2025-01-06,03:00,NSPIN,0.3,N,2025-01
2025-01-06,04:00,REGDN,0.29,N,2025-01
2025-01-06,04:00,REGUP,0.37,N,2025-01
2025-01-06,04:00,RRS,0.37,N,2025-01
2025-01-06,04:00,NSPIN,0.37,N,2025-01
2025-01-06,04:00,ECRS,0.04,N,2025-01
2025-01-06,05:00,REGDN,0.29,N,2025-01
2025-01-06,05:00,REGUP,0.44,N,2025-01
2025-01-06,05:00,NSPIN,0.44,N,2025-01
2025-01-06,05:00,RRS,0.44,N,2025-01
2025-01-06,05:00,ECRS,0.04,N,2025-01
2025-01-06,06:00,NSPIN,1.0,N,2025-01
2025-01-06,06:00,RRS,0.5,N,2025-01
2025-01-06,06:00,REGUP,0.5,N,2025-01
2025-01-06,06:00,REGDN,0.29,N,2025-01
2025-01-06,06:00,ECRS,0.37,N,2025-01
2025-01-06,07:00,NSPIN,18.73,N,2025-01
2025-01-06,07:00,RRS,6.3,N,2025-01
2025-01-06,07:00,REGUP,4.94,N,2025-01
2025-01-06,07:00,REGDN,2.87,N,2025-01
2025-01-06,07:00,ECRS,6.3,N,2025-01
