DeliveryDate,HourEnding,AncillaryType,MCPC,DSTFlag,Month
2024-04-06,07:00,REGDN,1.26,N,2024-04
2024-04-06,07:00,ECRS,0.83,N,2024-04
2024-04-06,08:00,REGDN,2.22,N,2024-04
2024-04-06,08:00,REGUP,1.06,N,2024-04
2024-04-06,08:00,RRS,1.0,N,2024-04
2024-04-06,08:00,NSPIN,1.06,N,2024-04
2024-04-06,08:00,ECRS,1.06,N,2024-04
2024-04-06,09:00,NSPIN,1.1,N,2024-04
2024-04-06,09:00,RRS,1.0,N,2024-04
2024-04-06,09:00,REGUP,1.49,N,2024-04
2024-04-06,09:00,REGDN,2.5,N,2024-04
2024-04-06,09:00,ECRS,1.49,N,2024-04
2024-04-06,10:00,REGUP,1.54,N,2024-04
2024-04-06,10:00,REGDN,1.98,N,2024-04
2024-04-06,10:00,RRS,1.01,N,2024-04
2024-04-06,10:00,NSPIN,1.14,N,2024-04
2024-04-06,10:00,ECRS,2.0,N,2024-04
2024-04-06,11:00,REGUP,1.5,N,2024-04
2024-04-06,11:00,REGDN,1.8,N,2024-04
2024-04-06,11:00,RRS,0.99,N,2024-04
2024-04-06,11:00,ECRS,1.5,N,2024-04
2024-04-06,11:00,NSPIN,1.5,N,2024-04
2024-04-06,12:00,REGDN,1.98,N,2024-04
2024-04-06,12:00,REGUP,1.49,N,2024-04
2024-04-06,12:00,NSPIN,1.5,N,2024-04
2024-04-06,12:00,RRS,1.0,N,2024-04
2024-04-06,12:00,ECRS,1.73,N,2024-04
2024-04-06,13:00,REGDN,1.94,N,2024-04
2024-04-06,13:00,REGUP,1.49,N,2024-04
2024-04-06,13:00,RRS,1.0,N,2024-04
2024-04-06,13:00,NSPIN,1.49,N,2024-04
2024-04-06,13:00,ECRS,1.49,N,2024-04
2024-04-06,14:00,REGDN,1.94,N,2024-04
2024-04-06,14:00,REGUP,1.52,N,2024-04
2024-04-06,14:00,RRS,1.0,N,2024-04
2024-04-06,14:00,NSPIN,1.5,N,2024-04
2024-04-06,14:00,ECRS,1.76,N,2024-04
2024-04-06,15:00,REGDN,2.0,N,2024-04
2024-04-06,15:00,REGUP,1.52,N,2024-04
2024-04-06,15:00,RRS,1.0,N,2024-04
2024-04-06,15:00,NSPIN,1.25,N,2024-04
2024-04-06,15:00,ECRS,2.0,N,2024-04
2024-04-06,16:00,REGUP,1.5,N,2024-04
2024-04-06,16:00,REGDN,2.0,N,2024-04
2024-04-06,16:00,RRS,1.0,N,2024-04
2024-04-06,16:00,ECRS,2.0,N,2024-04
2024-04-06,16:00,NSPIN,1.06,N,2024-04
2024-04-06,17:00,REGDN,2.79,N,2024-04
2024-04-06,17:00,REGUP,1.97,N,2024-04
2024-04-06,17:00,RRS,1.38,N,2024-04
2024-04-06,17:00,NSPIN,1.07,N,2024-04
2024-04-06,17:00,ECRS,2.38,N,2024-04
2024-04-06,18:00,REGDN,2.0,N,2024-04
2024-04-06,18:00,REGUP,2.0,N,2024-04
2024-04-06,18:00,NSPIN,1.07,N,2024-04
2024-04-06,18:00,RRS,1.48,N,2024-04
2024-04-06,18:00,ECRS,2.48,N,2024-04
2024-04-06,19:00,REGUP,3.0,N,2024-04
2024-04-06,19:00,REGDN,2.97,N,2024-04
2024-04-06,19:00,RRS,1.01,N,2024-04
2024-04-06,19:00,ECRS,2.0,N,2024-04
2024-04-06,19:00,NSPIN,0.99,N,2024-04
2024-04-06,20:00,NSPIN,2.14,N,2024-04
2024-04-06,20:00,ECRS,10.0,N,2024-04
2024-04-06,20:00,REGDN,5.18,N,2024-04
2024-04-06,20:00,REGUP,6.19,N,2024-04
2024-04-06,20:00,RRS,5.0,N,2024-04
2024-04-06,21:00,ECRS,4.21,N,2024-04
2024-04-06,21:00,NSPIN,1.5,N,2024-04
2024-04-06,21:00,RRS,1.78,N,2024-04
2024-04-06,21:00,REGUP,1.97,N,2024-04
2024-04-06,21:00,REGDN,2.23,N,2024-04
2024-04-06,22:00,REGDN,2.0,N,2024-04
2024-04-06,22:00,REGUP,2.0,N,2024-04
2024-04-06,22:00,RRS,1.5,N,2024-04
2024-04-06,22:00,NSPIN,1.85,N,2024-04
2024-04-06,22:00,ECRS,2.0,N,2024-04
2024-04-06,23:00,REGDN,1.35,N,2024-04
2024-04-06,23:00,NSPIN,1.1,N,2024-04
2024-04-06,23:00,RRS,1.03,N,2024-04
2024-04-06,23:00,REGUP,1.42,N,2024-04
2024-04-06,23:00,ECRS,1.1,N,2024-04
2024-04-06,24:00,RRS,1.0,N,2024-04
2024-04-06,24:00,REGUP,1.33,N,2024-04
2024-04-06,24:00,REGDN,1.26,N,2024-04
2024-04-06,24:00,ECRS,1.0,N,2024-04
2024-04-06,24:00,NSPIN,0.85,N,2024-04
2024-04-07,01:00,NSPIN,0.83,N,2024-04
2024-04-07,01:00,RRS,1.0,N,2024-04
2024-04-07,01:00,REGDN,1.99,N,2024-04
2024-04-07,01:00,REGUP,1.35,N,2024-04
2024-04-07,01:00,ECRS,0.76,N,2024-04
2024-04-07,02:00,NSPIN,0.77,N,2024-04
2024-04-07,02:00,RRS,1.0,N,2024-04
2024-04-07,02:00,REGUP,1.47,N,2024-04
2024-04-07,02:00,REGDN,1.97,N,2024-04
2024-04-07,02:00,ECRS,0.82,N,2024-04
2024-04-07,03:00,REGDN,1.47,N,2024-04
2024-04-07,03:00,REGUP,1.33,N,2024-04
2024-04-07,03:00,RRS,1.0,N,2024-04
2024-04-07,03:00,NSPIN,0.94,N,2024-04
2024-04-07,03:00,ECRS,0.82,N,2024-04
2024-04-07,04:00,REGDN,1.45,N,2024-04
2024-04-07,04:00,REGUP,1.52,N,2024-04
2024-04-07,04:00,RRS,1.0,N,2024-04
2024-04-07,04:00,NSPIN,0.85,N,2024-04
2024-04-07,04:00,ECRS,1.0,N,2024-04
2024-04-07,05:00,REGUP,1.46,N,2024-04
2024-04-07,05:00,REGDN,1.25,N,2024-04
2024-04-07,05:00,RRS,1.0,N,2024-04
2024-04-07,05:00,ECRS,0.76,N,2024-04
2024-04-07,05:00,NSPIN,0.94,N,2024-04
2024-04-07,06:00,NSPIN,0.96,N,2024-04
2024-04-07,06:00,RRS,0.99,N,2024-04
2024-04-07,06:00,REGUP,1.79,N,2024-04
2024-04-07,06:00,REGDN,1.44,N,2024-04
2024-04-07,06:00,ECRS,0.83,N,2024-04
2024-04-07,07:00,NSPIN,2.0,N,2024-04
2024-04-07,07:00,RRS,1.29,N,2024-04
2024-04-07,07:00,REGUP,1.29,N,2024-04
2024-04-07,07:00,REGDN,1.55,N,2024-04
2024-04-07,07:00,ECRS,1.29,N,2024-04
2024-04-07,08:00,REGDN,2.22,N,2024-04
2024-04-07,08:00,REGUP,1.37,N,2024-04
2024-04-07,08:00,RRS,1.5,N,2024-04
2024-04-07,08:00,NSPIN,2.0,N,2024-04
2024-04-07,08:00,ECRS,1.5,N,2024-04
2024-04-07,09:00,REGDN,2.5,N,2024-04
2024-04-07,09:00,REGUP,1.7,N,2024-04
2024-04-07,09:00,NSPIN,1.96,N,2024-04
2024-04-07,09:00,RRS,1.5,N,2024-04
2024-04-07,09:00,ECRS,2.0,N,2024-04
2024-04-07,10:00,REGDN,2.0,N,2024-04
2024-04-07,10:00,REGUP,1.78,N,2024-04
2024-04-07,10:00,RRS,1.45,N,2024-04
2024-04-07,10:00,NSPIN,1.48,N,2024-04
2024-04-07,10:00,ECRS,1.48,N,2024-04
2024-04-07,11:00,NSPIN,1.15,N,2024-04
2024-04-07,11:00,RRS,1.01,N,2024-04
2024-04-07,11:00,REGUP,1.49,N,2024-04
2024-04-07,11:00,REGDN,1.98,N,2024-04
2024-04-07,11:00,ECRS,1.15,N,2024-04
2024-04-07,12:00,REGDN,1.98,N,2024-04
2024-04-07,12:00,REGUP,1.5,N,2024-04
2024-04-07,12:00,RRS,1.01,N,2024-04
2024-04-07,12:00,NSPIN,1.5,N,2024-04
2024-04-07,12:00,ECRS,1.5,N,2024-04
2024-04-07,13:00,REGDN,1.51,N,2024-04
2024-04-07,13:00,REGUP,1.49,N,2024-04
2024-04-07,13:00,RRS,1.01,N,2024-04
2024-04-07,13:00,NSPIN,1.5,N,2024-04
2024-04-07,13:00,ECRS,1.15,N,2024-04
2024-04-07,14:00,NSPIN,1.94,N,2024-04
2024-04-07,14:00,RRS,1.01,N,2024-04
2024-04-07,14:00,REGUP,1.5,N,2024-04
2024-04-07,14:00,REGDN,1.49,N,2024-04
2024-04-07,14:00,ECRS,1.5,N,2024-04
2024-04-07,15:00,REGUP,1.5,N,2024-04
2024-04-07,15:00,REGDN,1.98,N,2024-04
2024-04-07,15:00,RRS,1.01,N,2024-04
2024-04-07,15:00,NSPIN,1.5,N,2024-04
2024-04-07,15:00,ECRS,1.5,N,2024-04
2024-04-07,16:00,REGDN,2.99,N,2024-04
2024-04-07,16:00,REGUP,2.0,N,2024-04
2024-04-07,16:00,RRS,0.99,N,2024-04
2024-04-07,16:00,NSPIN,1.5,N,2024-04
2024-04-07,16:00,ECRS,1.5,N,2024-04
2024-04-07,17:00,REGUP,2.0,N,2024-04
2024-04-07,17:00,REGDN,2.27,N,2024-04
2024-04-07,17:00,RRS,0.99,N,2024-04
2024-04-07,17:00,ECRS,1.96,N,2024-04
2024-04-07,17:00,NSPIN,1.96,N,2024-04
2024-04-07,18:00,REGDN,2.0,N,2024-04
2024-04-07,18:00,REGUP,2.99,N,2024-04
2024-04-07,18:00,RRS,1.2,N,2024-04
2024-04-07,18:00,NSPIN,3.7,N,2024-04
2024-04-07,18:00,ECRS,3.7,N,2024-04
2024-04-07,19:00,REGDN,3.74,N,2024-04
2024-04-07,19:00,REGUP,7.18,N,2024-04
2024-04-07,19:00,NSPIN,7.86,N,2024-04
2024-04-07,19:00,RRS,1.5,N,2024-04
2024-04-07,19:00,ECRS,7.86,N,2024-04
2024-04-07,20:00,REGUP,90.37,N,2024-04
2024-04-07,20:00,RRS,90.85,N,2024-04
2024-04-07,20:00,NSPIN,84.21,N,2024-04
2024-04-07,20:00,ECRS,100.33,N,2024-04
2024-04-07,20:00,REGDN,8.98,N,2024-04
2024-04-07,21:00,NSPIN,36.36,N,2024-04
2024-04-07,21:00,RRS,18.18,N,2024-04
2024-04-07,21:00,REGUP,15.68,N,2024-04
2024-04-07,21:00,REGDN,5.24,N,2024-04
2024-04-07,21:00,ECRS,46.99,N,2024-04
2024-04-07,22:00,NSPIN,19.33,N,2024-04
2024-04-07,22:00,RRS,11.64,N,2024-04
2024-04-07,22:00,REGUP,11.64,N,2024-04
2024-04-07,22:00,REGDN,4.98,N,2024-04
2024-04-07,22:00,ECRS,19.33,N,2024-04
2024-04-07,23:00,REGDN,4.98,N,2024-04
2024-04-07,23:00,REGUP,6.17,N,2024-04
2024-04-07,23:00,RRS,5.84,N,2024-04
2024-04-07,23:00,NSPIN,13.15,N,2024-04
2024-04-07,23:00,ECRS,9.3,N,2024-04
2024-04-07,24:00,REGDN,2.0,N,2024-04
2024-04-07,24:00,REGUP,4.0,N,2024-04
2024-04-07,24:00,RRS,4.0,N,2024-04
2024-04-07,24:00,NSPIN,6.21,N,2024-04
2024-04-07,24:00,ECRS,5.0,N,2024-04
2024-04-08,01:00,REGDN,1.26,N,2024-04
2024-04-08,01:00,REGUP,1.33,N,2024-04
2024-04-08,01:00,ECRS,0.76,N,2024-04
2024-04-08,01:00,NSPIN,0.82,N,2024-04
2024-04-08,01:00,RRS,1.0,N,2024-04
2024-04-08,02:00,REGDN,1.26,N,2024-04
2024-04-08,02:00,REGUP,1.31,N,2024-04
2024-04-08,02:00,RRS,1.0,N,2024-04
2024-04-08,02:00,NSPIN,0.32,N,2024-04
2024-04-08,02:00,ECRS,0.82,N,2024-04
2024-04-08,03:00,REGDN,0.76,N,2024-04
2024-04-08,03:00,RRS,1.0,N,2024-04
2024-04-08,03:00,NSPIN,0.92,N,2024-04
2024-04-08,03:00,REGUP,1.0,N,2024-04
2024-04-08,03:00,ECRS,0.76,N,2024-04
2024-04-08,04:00,REGDN,0.49,N,2024-04
2024-04-08,04:00,RRS,1.0,N,2024-04
2024-04-08,04:00,NSPIN,0.83,N,2024-04
2024-04-08,04:00,REGUP,1.33,N,2024-04
2024-04-08,04:00,ECRS,1.0,N,2024-04
2024-04-08,05:00,REGDN,0.59,N,2024-04
2024-04-08,05:00,RRS,1.0,N,2024-04
2024-04-08,05:00,NSPIN,0.83,N,2024-04
2024-04-08,05:00,REGUP,1.46,N,2024-04
2024-04-08,05:00,ECRS,0.83,N,2024-04
2024-04-08,06:00,REGDN,1.3,N,2024-04
2024-04-08,06:00,RRS,1.0,N,2024-04
2024-04-08,06:00,NSPIN,0.95,N,2024-04
2024-04-08,06:00,REGUP,1.97,N,2024-04
2024-04-08,06:00,ECRS,1.0,N,2024-04
2024-04-08,07:00,REGDN,2.18,N,2024-04
2024-04-08,07:00,RRS,1.92,N,2024-04
2024-04-08,07:00,NSPIN,7.49,N,2024-04
2024-04-08,07:00,REGUP,1.97,N,2024-04
2024-04-08,07:00,ECRS,2.92,N,2024-04
2024-04-08,08:00,REGDN,3.08,N,2024-04
2024-04-08,08:00,RRS,2.82,N,2024-04
2024-04-08,08:00,NSPIN,15.81,N,2024-04
2024-04-08,08:00,REGUP,1.99,N,2024-04
2024-04-08,08:00,ECRS,4.45,N,2024-04
2024-04-08,09:00,REGDN,2.5,N,2024-04
2024-04-08,09:00,RRS,2.4,N,2024-04
2024-04-08,09:00,NSPIN,10.69,N,2024-04
2024-04-08,09:00,REGUP,2.0,N,2024-04
2024-04-08,09:00,ECRS,6.77,N,2024-04
2024-04-08,10:00,REGDN,1.98,N,2024-04
2024-04-08,10:00,ECRS,5.0,N,2024-04
2024-04-08,10:00,REGUP,2.73,N,2024-04
2024-04-08,10:00,NSPIN,6.0,N,2024-04
2024-04-08,10:00,RRS,2.2,N,2024-04
2024-04-08,11:00,ECRS,2.27,N,2024-04
2024-04-08,11:00,RRS,1.27,N,2024-04
2024-04-08,11:00,NSPIN,7.0,N,2024-04
2024-04-08,11:00,REGUP,1.6,N,2024-04
2024-04-08,11:00,REGDN,1.53,N,2024-04
2024-04-08,12:00,REGDN,1.88,N,2024-04
2024-04-08,12:00,REGUP,2.02,N,2024-04
2024-04-08,12:00,NSPIN,7.11,N,2024-04
2024-04-08,12:00,RRS,1.65,N,2024-04
2024-04-08,12:00,ECRS,4.28,N,2024-04
2024-04-08,13:00,REGDN,3.27,N,2024-04
2024-04-08,13:00,REGUP,5.0,N,2024-04
2024-04-08,13:00,RRS,4.9,N,2024-04
2024-04-08,13:00,NSPIN,44.85,N,2024-04
2024-04-08,13:00,ECRS,15.0,N,2024-04
2024-04-08,14:00,REGDN,7.26,N,2024-04
2024-04-08,14:00,REGUP,74.29,N,2024-04
2024-04-08,14:00,RRS,87.65,N,2024-04
2024-04-08,14:00,NSPIN,107.25,N,2024-04
2024-04-08,14:00,ECRS,89.9,N,2024-04
2024-04-08,15:00,REGDN,3.36,N,2024-04
2024-04-08,15:00,REGUP,16.47,N,2024-04
2024-04-08,15:00,RRS,16.37,N,2024-04
2024-04-08,15:00,NSPIN,17.48,N,2024-04
2024-04-08,15:00,ECRS,19.47,N,2024-04
2024-04-08,16:00,REGUP,2.75,N,2024-04
2024-04-08,16:00,REGDN,2.38,N,2024-04
2024-04-08,16:00,RRS,1.65,N,2024-04
2024-04-08,16:00,ECRS,5.0,N,2024-04
2024-04-08,16:00,NSPIN,5.0,N,2024-04
2024-04-08,17:00,REGDN,2.99,N,2024-04
2024-04-08,17:00,REGUP,4.06,N,2024-04
2024-04-08,17:00,RRS,1.65,N,2024-04
2024-04-08,17:00,NSPIN,6.31,N,2024-04
2024-04-08,17:00,ECRS,6.31,N,2024-04
2024-04-08,18:00,REGDN,3.0,N,2024-04
2024-04-08,18:00,REGUP,6.59,N,2024-04
2024-04-08,18:00,NSPIN,8.58,N,2024-04
2024-04-08,18:00,RRS,1.5,N,2024-04
2024-04-08,18:00,ECRS,8.58,N,2024-04
2024-04-08,19:00,REGUP,4.33,N,2024-04
2024-04-08,19:00,REGDN,3.0,N,2024-04
2024-04-08,19:00,RRS,1.65,N,2024-04
2024-04-08,19:00,ECRS,5.0,N,2024-04
2024-04-08,19:00,NSPIN,5.0,N,2024-04
2024-04-08,20:00,REGUP,35.48,N,2024-04
2024-04-08,20:00,REGDN,6.49,N,2024-04
2024-04-08,20:00,RRS,35.48,N,2024-04
2024-04-08,20:00,NSPIN,24.39,N,2024-04
2024-04-08,20:00,ECRS,37.73,N,2024-04
2024-04-08,21:00,REGDN,3.98,N,2024-04
2024-04-08,21:00,REGUP,16.74,N,2024-04
2024-04-08,21:00,RRS,18.74,N,2024-04
2024-04-08,21:00,NSPIN,19.17,N,2024-04
2024-04-08,21:00,ECRS,22.31,N,2024-04
2024-04-08,22:00,REGUP,3.1,N,2024-04
2024-04-08,22:00,REGDN,2.0,N,2024-04
2024-04-08,22:00,RRS,3.1,N,2024-04
2024-04-08,22:00,ECRS,9.22,N,2024-04
2024-04-08,22:00,NSPIN,10.96,N,2024-04
2024-04-08,23:00,REGDN,2.0,N,2024-04
2024-04-08,23:00,REGUP,2.73,N,2024-04
2024-04-08,23:00,RRS,2.4,N,2024-04
2024-04-08,23:00,NSPIN,5.0,N,2024-04
2024-04-08,23:00,ECRS,4.23,N,2024-04
2024-04-08,24:00,REGDN,1.33,N,2024-04
2024-04-08,24:00,REGUP,1.4,N,2024-04
2024-04-08,24:00,RRS,1.07,N,2024-04
2024-04-08,24:00,NSPIN,1.07,N,2024-04
2024-04-08,24:00,ECRS,1.07,N,2024-04
2024-04-09,01:00,ECRS,0.82,N,2024-04
2024-04-09,01:00,REGDN,1.25,N,2024-04
2024-04-09,01:00,REGUP,1.33,N,2024-04
2024-04-09,01:00,RRS,1.0,N,2024-04
2024-04-09,01:00,NSPIN,0.81,N,2024-04
2024-04-09,02:00,NSPIN,0.85,N,2024-04
2024-04-09,02:00,ECRS,0.82,N,2024-04
2024-04-09,02:00,RRS,1.0,N,2024-04
2024-04-09,02:00,REGUP,1.21,N,2024-04
2024-04-09,02:00,REGDN,0.49,N,2024-04
2024-04-09,03:00,NSPIN,0.91,N,2024-04
2024-04-09,03:00,ECRS,0.82,N,2024-04
2024-04-09,03:00,RRS,0.91,N,2024-04
2024-04-09,03:00,REGUP,1.06,N,2024-04
2024-04-09,03:00,REGDN,0.49,N,2024-04
2024-04-09,04:00,ECRS,0.83,N,2024-04
2024-04-09,04:00,REGDN,0.01,N,2024-04
2024-04-09,04:00,REGUP,1.15,N,2024-04
2024-04-09,04:00,NSPIN,0.85,N,2024-04
2024-04-09,04:00,RRS,0.96,N,2024-04
2024-04-09,05:00,REGUP,1.32,N,2024-04
2024-04-09,05:00,ECRS,0.82,N,2024-04
2024-04-09,05:00,NSPIN,0.92,N,2024-04
2024-04-09,05:00,RRS,0.99,N,2024-04
2024-04-09,05:00,REGDN,0.03,N,2024-04
2024-04-09,06:00,ECRS,0.99,N,2024-04
2024-04-09,06:00,REGDN,0.56,N,2024-04
2024-04-09,06:00,REGUP,1.79,N,2024-04
2024-04-09,06:00,RRS,0.99,N,2024-04
2024-04-09,06:00,NSPIN,0.94,N,2024-04
2024-04-09,07:00,NSPIN,6.52,N,2024-04
2024-04-09,07:00,ECRS,2.47,N,2024-04
2024-04-09,07:00,RRS,1.5,N,2024-04
2024-04-09,07:00,REGUP,1.97,N,2024-04
2024-04-09,07:00,REGDN,1.9,N,2024-04
2024-04-09,08:00,ECRS,2.71,N,2024-04
2024-04-09,08:00,REGDN,1.97,N,2024-04
2024-04-09,08:00,NSPIN,7.26,N,2024-04
2024-04-09,08:00,RRS,1.71,N,2024-04
2024-04-09,08:00,REGUP,1.97,N,2024-04
2024-04-09,09:00,NSPIN,4.49,N,2024-04
2024-04-09,09:00,REGUP,1.85,N,2024-04
2024-04-09,09:00,ECRS,4.21,N,2024-04
2024-04-09,09:00,RRS,1.97,N,2024-04
2024-04-09,09:00,REGDN,2.0,N,2024-04
2024-04-09,10:00,NSPIN,4.15,N,2024-04
2024-04-09,10:00,RRS,1.5,N,2024-04
2024-04-09,10:00,REGUP,2.02,N,2024-04
2024-04-09,10:00,REGDN,1.95,N,2024-04
2024-04-09,10:00,ECRS,2.5,N,2024-04
2024-04-09,11:00,NSPIN,3.85,N,2024-04
2024-04-09,11:00,RRS,1.0,N,2024-04
2024-04-09,11:00,REGUP,1.49,N,2024-04
2024-04-09,11:00,REGDN,1.42,N,2024-04
2024-04-09,11:00,ECRS,1.73,N,2024-04
2024-04-09,12:00,REGDN,1.25,N,2024-04
2024-04-09,12:00,REGUP,1.5,N,2024-04
2024-04-09,12:00,RRS,1.0,N,2024-04
2024-04-09,12:00,NSPIN,4.0,N,2024-04
2024-04-09,12:00,ECRS,1.79,N,2024-04
2024-04-09,13:00,REGDN,1.32,N,2024-04
2024-04-09,13:00,REGUP,1.49,N,2024-04
2024-04-09,13:00,RRS,1.0,N,2024-04
2024-04-09,13:00,NSPIN,4.5,N,2024-04
2024-04-09,13:00,ECRS,1.63,N,2024-04
2024-04-09,14:00,RRS,1.05,N,2024-04
2024-04-09,14:00,NSPIN,5.0,N,2024-04
2024-04-09,14:00,ECRS,2.92,N,2024-04
2024-04-09,14:00,REGDN,1.5,N,2024-04
2024-04-09,14:00,REGUP,2.33,N,2024-04
2024-04-09,15:00,REGDN,2.0,N,2024-04
2024-04-09,15:00,REGUP,2.07,N,2024-04
2024-04-09,15:00,RRS,1.5,N,2024-04
2024-04-09,15:00,NSPIN,5.0,N,2024-04
2024-04-09,15:00,ECRS,5.0,N,2024-04
2024-04-09,16:00,NSPIN,10.54,N,2024-04
2024-04-09,16:00,RRS,1.5,N,2024-04
2024-04-09,16:00,REGUP,4.5,N,2024-04
2024-04-09,16:00,REGDN,4.43,N,2024-04
2024-04-09,16:00,ECRS,6.75,N,2024-04
2024-04-09,17:00,REGDN,3.98,N,2024-04
2024-04-09,17:00,REGUP,4.9,N,2024-04
2024-04-09,17:00,RRS,1.5,N,2024-04
2024-04-09,17:00,NSPIN,12.96,N,2024-04
2024-04-09,17:00,ECRS,12.97,N,2024-04
2024-04-09,18:00,REGDN,2.75,N,2024-04
2024-04-09,18:00,REGUP,10.0,N,2024-04
2024-04-09,18:00,RRS,1.5,N,2024-04
2024-04-09,18:00,NSPIN,16.75,N,2024-04
2024-04-09,18:00,ECRS,16.75,N,2024-04
2024-04-09,19:00,NSPIN,17.08,N,2024-04
2024-04-09,19:00,RRS,1.97,N,2024-04
2024-04-09,19:00,REGUP,7.0,N,2024-04
2024-04-09,19:00,REGDN,3.55,N,2024-04
2024-04-09,19:00,ECRS,9.25,N,2024-04
2024-04-09,20:00,REGUP,27.28,N,2024-04
2024-04-09,20:00,REGDN,4.81,N,2024-04
2024-04-09,20:00,RRS,26.76,N,2024-04
2024-04-09,20:00,NSPIN,28.28,N,2024-04
2024-04-09,20:00,ECRS,32.28,N,2024-04
2024-04-09,21:00,REGDN,5.65,N,2024-04
2024-04-09,21:00,REGUP,12.5,N,2024-04
2024-04-09,21:00,RRS,12.98,N,2024-04
2024-04-09,21:00,NSPIN,19.17,N,2024-04
2024-04-09,21:00,ECRS,23.17,N,2024-04
2024-04-09,22:00,REGUP,8.79,N,2024-04
2024-04-09,22:00,REGDN,2.5,N,2024-04
2024-04-09,22:00,RRS,8.78,N,2024-04
2024-04-09,22:00,ECRS,11.78,N,2024-04
2024-04-09,22:00,NSPIN,7.78,N,2024-04
2024-04-09,23:00,REGDN,2.0,N,2024-04
2024-04-09,23:00,REGUP,2.0,N,2024-04
2024-04-09,23:00,RRS,4.5,N,2024-04
2024-04-09,23:00,NSPIN,6.0,N,2024-04
2024-04-09,23:00,ECRS,6.0,N,2024-04
2024-04-09,24:00,REGDN,1.8,N,2024-04
2024-04-09,24:00,REGUP,2.33,N,2024-04
2024-04-09,24:00,NSPIN,2.0,N,2024-04
2024-04-09,24:00,RRS,2.0,N,2024-04
2024-04-09,24:00,ECRS,2.0,N,2024-04
2024-04-10,01:00,RRS,1.0,N,2024-04
2024-04-10,01:00,NSPIN,0.84,N,2024-04
2024-04-10,01:00,REGUP,1.33,N,2024-04
2024-04-10,01:00,REGDN,1.27,N,2024-04
2024-04-10,01:00,ECRS,0.83,N,2024-04
2024-04-10,02:00,REGDN,0.74,N,2024-04
2024-04-10,02:00,REGUP,1.33,N,2024-04
2024-04-10,02:00,RRS,1.0,N,2024-04
2024-04-10,02:00,NSPIN,0.84,N,2024-04
2024-04-10,02:00,ECRS,0.82,N,2024-04
2024-04-10,03:00,REGUP,1.25,N,2024-04
2024-04-10,03:00,REGDN,0.21,N,2024-04
2024-04-10,03:00,RRS,1.0,N,2024-04
2024-04-10,03:00,ECRS,0.83,N,2024-04
2024-04-10,03:00,NSPIN,0.96,N,2024-04
2024-04-10,04:00,REGDN,0.49,N,2024-04
2024-04-10,04:00,REGUP,1.31,N,2024-04
2024-04-10,04:00,RRS,1.0,N,2024-04
2024-04-10,04:00,NSPIN,0.85,N,2024-04
2024-04-10,04:00,ECRS,0.83,N,2024-04
2024-04-10,05:00,REGDN,0.49,N,2024-04
2024-04-10,05:00,REGUP,1.16,N,2024-04
2024-04-10,05:00,NSPIN,0.91,N,2024-04
2024-04-10,05:00,RRS,1.0,N,2024-04
2024-04-10,05:00,ECRS,0.82,N,2024-04
2024-04-10,06:00,NSPIN,0.96,N,2024-04
2024-04-10,06:00,RRS,1.0,N,2024-04
2024-04-10,06:00,REGUP,1.48,N,2024-04
2024-04-10,06:00,REGDN,1.12,N,2024-04
2024-04-10,06:00,ECRS,1.0,N,2024-04
2024-04-10,07:00,NSPIN,2.0,N,2024-04
2024-04-10,07:00,RRS,1.5,N,2024-04
2024-04-10,07:00,REGUP,1.97,N,2024-04
2024-04-10,07:00,REGDN,1.23,N,2024-04
2024-04-10,07:00,ECRS,1.5,N,2024-04
2024-04-10,08:00,REGDN,2.46,N,2024-04
2024-04-10,08:00,REGUP,1.51,N,2024-04
2024-04-10,08:00,RRS,1.18,N,2024-04
2024-04-10,08:00,NSPIN,1.75,N,2024-04
2024-04-10,08:00,ECRS,1.75,N,2024-04
2024-04-10,09:00,NSPIN,1.77,N,2024-04
2024-04-10,09:00,RRS,1.43,N,2024-04
2024-04-10,09:00,REGUP,1.69,N,2024-04
2024-04-10,09:00,REGDN,2.73,N,2024-04
2024-04-10,09:00,ECRS,2.0,N,2024-04
2024-04-10,10:00,REGUP,1.83,N,2024-04
2024-04-10,10:00,REGDN,2.0,N,2024-04
2024-04-10,10:00,RRS,1.5,N,2024-04
2024-04-10,10:00,NSPIN,1.75,N,2024-04
2024-04-10,10:00,ECRS,1.75,N,2024-04
2024-04-10,11:00,REGUP,1.49,N,2024-04
2024-04-10,11:00,REGDN,2.0,N,2024-04
2024-04-10,11:00,RRS,1.01,N,2024-04
2024-04-10,11:00,ECRS,1.49,N,2024-04
2024-04-10,11:00,NSPIN,1.5,N,2024-04
2024-04-10,12:00,REGDN,1.98,N,2024-04
2024-04-10,12:00,REGUP,1.52,N,2024-04
2024-04-10,12:00,NSPIN,1.52,N,2024-04
2024-04-10,12:00,RRS,1.0,N,2024-04
2024-04-10,12:00,ECRS,1.52,N,2024-04
2024-04-10,13:00,REGDN,1.98,N,2024-04
2024-04-10,13:00,REGUP,1.49,N,2024-04
2024-04-10,13:00,RRS,1.01,N,2024-04
2024-04-10,13:00,NSPIN,1.5,N,2024-04
2024-04-10,13:00,ECRS,1.15,N,2024-04
2024-04-10,14:00,REGDN,2.0,N,2024-04
2024-04-10,14:00,REGUP,1.5,N,2024-04
2024-04-10,14:00,RRS,1.01,N,2024-04
2024-04-10,14:00,NSPIN,1.5,N,2024-04
2024-04-10,14:00,ECRS,1.5,N,2024-04
